Order Date,Ship Mode,Segment,Country,Market,Category,Sub Category,Product Name,Quantity,Sales,Discount,Profit,Shipping Cost,Year
2012-09-21,First Class,Home Office,United States,US,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,2,8,0.0,2.528,1.9,2012
2012-09-22,Second Class,Corporate,United States,US,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,3,61,0.0,16.5888,15.69,2012
2012-10-02,Second Class,Home Office,United States,US,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,14,270,0.0,75.6952,29.13,2012
2012-10-17,Same Day,Consumer,United States,US,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",2,78,0.0,3.894,18.46,2012
2012-11-22,Second Class,Consumer,United States,US,Office Supplies,Storage,"Personal Folder Holder, Ebony",3,34,0.0,10.089,6.73,2012
2012-12-04,Second Class,Corporate,United States,US,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,3,271,0.0,122.148,34.62,2012
2012-12-12,First Class,Consumer,United States,US,Office Supplies,Supplies,Staples,7,26,0.0,0.5152,4.91,2012
2012-12-13,Second Class,Consumer,United States,US,Office Supplies,Labels,Avery 513,2,10,0.0,4.5816,0.87,2012
2013-01-03,First Class,Consumer,United States,US,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,2,114,0.0,28.615,14.24,2013
2013-02-21,Second Class,Corporate,United States,US,Office Supplies,Storage,Fellowes Officeware Wire Shelving,5,449,0.0,8.983,54.23,2013
2013-03-29,Second Class,Consumer,United States,US,Office Supplies,Storage,Rogers Deluxe File Chest,4,88,0.0,0.8792,23.69,2013
2013-05-17,Second Class,Consumer,United States,US,Office Supplies,Labels,Avery 481,9,28,0.0,13.3056,2.0,2013
2013-06-13,Second Class,Corporate,United States,US,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,2,15,0.0,6.8714,1.47,2013
2013-06-18,First Class,Consumer,United States,US,Office Supplies,Labels,Avery 496,6,23,0.0,10.8,3.7,2013
2013-06-27,Same Day,Corporate,United States,US,Office Supplies,Fasteners,OIC Binder Clips,5,18,0.0,8.95,4.89,2013
2013-06-27,Same Day,Corporate,United States,US,Office Supplies,Supplies,Premier Electric Letter Opener,2,232,0.0,11.586,43.08,2013
2013-07-04,First Class,Consumer,United States,US,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",2,4,0.0,0.0792,0.66,2013
2013-07-26,Second Class,Consumer,United States,US,Office Supplies,Fasteners,OIC Binder Clips,6,21,0.0,10.74,4.35,2013
2013-09-25,Second Class,Corporate,United States,US,Office Supplies,Storage,"Tennsco Lockers, Gray",2,42,0.0,2.9372,2.92,2013
2013-11-04,First Class,Consumer,United States,US,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,4,1101,0.0,429.5772,364.76,2013
2013-11-04,First Class,Consumer,United States,US,Office Supplies,Labels,Avery 50,7,88,0.0,41.2237,11.56,2013
2013-11-08,First Class,Corporate,United States,US,Office Supplies,Labels,Avery 486,2,15,0.0,6.8714,1.92,2013
2013-11-08,First Class,Corporate,United States,US,Office Supplies,Supplies,Acme Preferred Stainless Steel Scissors,2,11,0.0,3.2944,1.38,2013
2013-11-11,Second Class,Consumer,United States,US,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,4,130,0.0,38.976,16.65,2013
2013-11-11,Second Class,Consumer,United States,US,Office Supplies,Storage,Standard Rollaway File with Lock,4,721,0.0,187.3976,105.59,2013
2013-12-31,Same Day,Home Office,United States,US,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,4,481,0.0,125.1432,56.65,2013
2014-02-19,Second Class,Corporate,United States,US,Office Supplies,Labels,Avery 493,2,10,0.0,4.8118,2.16,2014
2014-02-27,Second Class,Home Office,United States,US,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,4,82,0.0,22.1184,9.84,2014
2014-03-19,Second Class,Corporate,United States,US,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,7,91,0.0,26.3494,6.89,2014
2014-03-22,Second Class,Consumer,United States,US,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,4,726,0.0,210.4936,58.05,2014
2014-05-04,Second Class,Corporate,United States,US,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,8,763,0.0,45.8064,50.46,2014
2014-05-04,Second Class,Corporate,United States,US,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",2,70,0.0,19.4656,4.22,2014
2014-06-11,First Class,Home Office,United States,US,Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,2,30,0.0,14.8,3.12,2014
2014-06-12,First Class,Consumer,United States,US,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,3,61,0.0,16.5888,8.47,2014
2014-06-30,First Class,Consumer,United States,US,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",3,131,0.0,39.213,34.83,2014
2014-08-04,Second Class,Consumer,United States,US,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3,100,0.0,23.9688,3.05,2014
2014-09-03,Second Class,Home Office,United States,US,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",5,43,0.0,11.206,3.94,2014
2014-09-15,Second Class,Consumer,United States,US,Office Supplies,Labels,Avery 48,9,57,0.0,26.082,2.1,2014
2014-09-22,First Class,Corporate,United States,US,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",1,16,0.0,3.8775,4.31,2014
2014-12-03,Same Day,Corporate,United States,US,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,3,79,0.0,22.2516,8.23,2014
2014-12-10,Second Class,Home Office,United States,US,Office Supplies,Appliances,Harmony Air Purifier,1,189,0.0,68.04,14.17,2014
2014-12-17,Second Class,Home Office,United States,US,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",5,159,0.0,7.945,15.27,2014
2011-04-18,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",2,12,0.0,3.6022,0.96,2011
2011-04-26,Standard Class,Home Office,United States,US,Office Supplies,Labels,Avery 495,2,13,0.0,5.796,1.8,2011
2011-07-09,Standard Class,Home Office,United States,US,Office Supplies,Labels,Avery 49,1,3,0.0,1.4112,0.47,2011
2011-07-09,Standard Class,Home Office,United States,US,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",4,24,0.0,4.0664,1.7,2011
2011-07-12,Standard Class,Home Office,United States,US,Office Supplies,Storage,Fellowes Super Stor/Drawer,9,250,0.0,44.955,52.56,2011
2011-08-25,Standard Class,Corporate,United States,US,Office Supplies,Storage,Portable Personal File Box,4,49,0.0,13.1868,3.81,2011
2011-09-29,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,Stockwell Push Pins,4,9,0.0,2.8776,1.29,2011
2011-09-29,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Fellowes Mobile File Cart, Black",1,62,0.0,16.7886,5.67,2011
2011-10-31,Standard Class,Corporate,United States,US,Office Supplies,Fasteners,Staples,3,11,0.0,5.2164,1.2,2011
2011-10-31,Standard Class,Corporate,United States,US,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",5,80,0.0,20.878,15.67,2011
2011-10-31,Standard Class,Corporate,United States,US,Office Supplies,Storage,Tennsco Regal Shelving Units,4,406,0.0,12.1692,18.82,2011
2012-02-16,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 485,7,88,0.0,41.2237,9.83,2012
2012-04-13,Standard Class,Corporate,United States,US,Office Supplies,Appliances,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,2,76,0.0,29.5776,8.99,2012
2012-04-25,Standard Class,Corporate,United States,US,Office Supplies,Envelopes,Laser & Ink Jet Business Envelopes,2,21,0.0,9.8164,2.31,2012
2012-05-14,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",4,1118,0.0,55.896,137.93,2012
2012-05-22,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 476,2,8,0.0,3.7996,0.8,2012
2012-05-22,Standard Class,Consumer,United States,US,Office Supplies,Storage,Pizazz Global Quick File,7,105,0.0,29.3412,13.18,2012
2012-09-10,Standard Class,Consumer,United States,US,Office Supplies,Supplies,Martin-Yale Premier Letter Opener,4,52,0.0,1.5456,7.75,2012
2012-09-25,Standard Class,Consumer,United States,US,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",2,17,0.0,8.2156,1.73,2012
2012-12-08,Standard Class,Corporate,United States,US,Office Supplies,Storage,"Stur-D-Stor Shelving, Vertical 5-Shelf: 72""H x 36""W x 18 1/2""D",2,222,0.0,4.4392,43.34,2012
2012-12-27,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Belkin F9G930V10-GRY 9 Outlet Surge,2,107,0.0,31.0184,11.51,2012
2012-12-27,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 497,7,22,0.0,10.3488,4.27,2012
2013-04-09,Standard Class,Consumer,United States,US,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,2,65,0.0,2.5984,7.09,2013
2013-05-20,Standard Class,Corporate,United States,US,Office Supplies,Appliances,Staples,8,88,0.0,23.7168,7.92,2013
2013-05-29,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2,262,0.0,78.672,26.48,2013
2013-08-16,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",3,18,0.0,3.0498,2.88,2013
2013-10-29,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Personal Filing Tote with Lid, Black/Gray",6,93,0.0,26.0568,6.35,2013
2013-11-19,Standard Class,Home Office,United States,US,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,1,68,0.0,18.3168,6.48,2013
2013-12-19,Standard Class,Corporate,United States,US,Office Supplies,Supplies,Premier Electric Letter Opener,5,579,0.0,28.965,53.83,2013
2014-02-10,Standard Class,Consumer,United States,US,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,5,355,0.0,17.745,48.88,2014
2014-03-17,Standard Class,Corporate,United States,US,Office Supplies,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,3,141,0.0,54.8613,14.92,2014
2014-03-17,Standard Class,Corporate,United States,US,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",2,310,0.0,80.6312,26.14,2014
2014-04-01,Standard Class,Corporate,United States,US,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,3,30,0.0,8.019,4.08,2014
2014-07-12,Standard Class,Corporate,United States,US,Office Supplies,Labels,Avery 482,3,9,0.0,4.0749,1.11,2014
2014-09-05,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",5,218,0.0,65.355,26.6,2014
2014-09-10,Standard Class,Corporate,United States,US,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,3,100,0.0,23.9688,10.94,2014
2014-10-03,Standard Class,Home Office,United States,US,Office Supplies,Storage,Tennsco Double-Tier Lockers,7,1575,0.0,204.7682,127.15,2014
2011-04-03,Standard Class,Corporate,United States,US,Office Supplies,Envelopes,Staples,2,11,0.0,5.58,0.24,2011
2011-05-06,Standard Class,Home Office,United States,US,Office Supplies,Labels,Staples,2,6,0.0,2.7166,0.33,2011
2011-06-09,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,5,115,0.0,34.47,8.23,2011
2011-09-20,Standard Class,Home Office,United States,US,Office Supplies,Appliances,Staples,4,44,0.0,11.8584,1.65,2011
2011-11-01,Standard Class,Home Office,United States,US,Office Supplies,Labels,Avery 475,3,44,0.0,22.2,2.77,2011
2011-12-05,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,Advantus Plastic Paper Clips,3,15,0.0,7.2,1.15,2011
2011-12-24,Standard Class,Corporate,United States,US,Office Supplies,Storage,Letter Size Cart,1,143,0.0,41.4294,10.28,2011
2011-12-24,Standard Class,Home Office,United States,US,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,2,362,0.0,101.3488,26.47,2011
2011-12-24,Standard Class,Home Office,United States,US,Office Supplies,Storage,Tennsco Commercial Shelving,1,20,0.0,0.2034,1.27,2011
2012-02-18,Standard Class,Corporate,United States,US,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,3,9,0.0,4.4352,0.7,2012
2012-06-19,Standard Class,Consumer,United States,US,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,3,187,0.0,87.7443,5.15,2012
2012-06-25,Standard Class,Consumer,United States,US,Office Supplies,Storage,Tennsco Regal Shelving Units,3,304,0.0,9.1269,11.27,2012
2012-08-15,Standard Class,Corporate,United States,US,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,2,323,0.0,61.389,18.13,2012
2012-08-25,Standard Class,Home Office,United States,US,Office Supplies,Appliances,Fellowes Advanced Computer Series Surge Protectors,4,106,0.0,29.6688,6.04,2012
2012-08-28,Standard Class,Consumer,United States,US,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,9,729,0.0,29.1528,48.16,2012
2012-08-28,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",5,892,0.0,267.705,85.38,2012
2012-09-18,Standard Class,Corporate,United States,US,Office Supplies,Supplies,"Elite 5"" Scissors",2,17,0.0,5.07,0.77,2012
2012-09-24,Standard Class,Corporate,United States,US,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,4,1158,0.0,335.8548,56.16,2012
2012-09-28,Standard Class,Corporate,United States,US,Office Supplies,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",3,186,0.0,55.845,12.14,2012
2012-09-28,Standard Class,Corporate,United States,US,Office Supplies,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,3,47,0.0,13.6851,3.51,2012
2012-10-19,Standard Class,Home Office,United States,US,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5,1641,0.0,459.396,99.85,2012
2012-11-24,Standard Class,Consumer,United States,US,Office Supplies,Storage,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,7,455,0.0,54.5832,42.98,2012
2012-12-05,Standard Class,Corporate,United States,US,Office Supplies,Labels,Avery 488,4,13,0.0,6.048,0.48,2012
2012-12-24,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",4,46,0.0,21.5824,0.38,2012
2012-12-30,Standard Class,Consumer,United States,US,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,3,271,0.0,122.148,16.48,2012
2012-12-30,Standard Class,Consumer,United States,US,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,3,75,0.0,14.2386,4.91,2012
2013-02-04,Standard Class,Corporate,United States,US,Office Supplies,Storage,Safco Commercial Shelving,2,93,0.0,3.7208,6.61,2013
2013-02-22,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3,11,0.0,5.0055,1.21,2013
2013-05-06,Standard Class,Home Office,United States,US,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,6,0.0,1.0166,0.24,2013
2013-06-07,Standard Class,Home Office,United States,US,Office Supplies,Labels,Avery 488,7,22,0.0,10.584,1.72,2013
2013-06-11,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 473,2,21,0.0,9.936,0.9,2013
2013-06-26,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,3,61,0.0,17.0268,4.29,2013
2013-07-18,Standard Class,Corporate,United States,US,Office Supplies,Storage,"Eldon Base for stackable storage shelf, platinum",2,78,0.0,3.894,4.31,2013
2013-07-29,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 495,3,19,0.0,8.694,1.24,2013
2013-08-09,Standard Class,Home Office,United States,US,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,6,488,0.0,136.6176,36.22,2013
2013-09-03,Standard Class,Consumer,United States,US,Office Supplies,Storage,Akro Stacking Bins,3,24,0.0,0.9468,1.34,2013
2013-09-25,Standard Class,Corporate,United States,US,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",5,305,0.0,143.303,14.71,2013
2013-10-22,Standard Class,Consumer,United States,US,Office Supplies,Storage,SAFCO Boltless Steel Shelving,3,341,0.0,3.4092,29.78,2013
2013-11-01,Standard Class,Corporate,United States,US,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",7,1085,0.0,282.2092,64.42,2013
2013-11-04,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,2,43,0.0,14.2956,4.21,2013
2013-11-04,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,Stockwell Push Pins,7,15,0.0,5.0358,1.34,2013
2013-11-21,Standard Class,Corporate,United States,US,Office Supplies,Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",12,39,0.0,11.31,2.35,2013
2013-11-27,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,2,65,0.0,19.488,3.16,2013
2013-12-04,Standard Class,Consumer,United States,US,Office Supplies,Storage,Fellowes Staxonsteel Drawer Files,4,773,0.0,108.1752,53.32,2013
2013-12-07,Standard Class,Home Office,United States,US,Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",7,14,0.0,0.0,1.25,2013
2013-12-27,Standard Class,Corporate,United States,US,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",2,8,0.0,2.054,0.54,2013
2013-12-27,Standard Class,Corporate,United States,US,Office Supplies,Supplies,Fiskars Home & Office Scissors,2,18,0.0,4.9728,1.23,2013
2014-02-03,Standard Class,Consumer,United States,US,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,4,47,0.0,16.38,2.86,2014
2014-02-03,Standard Class,Consumer,United States,US,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",4,139,0.0,38.9312,7.18,2014
2014-03-05,Standard Class,Corporate,United States,US,Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",1,15,0.0,7.015,1.53,2014
2014-03-19,Standard Class,Corporate,United States,US,Office Supplies,Envelopes,Peel & Seel Envelopes,5,19,0.0,9.312,1.76,2014
2014-03-20,Standard Class,Corporate,United States,US,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,7,381,0.0,106.7808,21.55,2014
2014-04-18,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,Stockwell Push Pins,5,11,0.0,3.597,0.69,2014
2014-04-18,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 474,8,23,0.0,11.2896,2.01,2014
2014-04-18,Standard Class,Consumer,United States,US,Office Supplies,Labels,Avery 517,2,7,0.0,3.4686,0.62,2014
2014-07-04,Standard Class,Consumer,United States,US,Office Supplies,Storage,Rogers Deluxe File Chest,4,88,0.0,0.8792,6.23,2014
2014-07-08,Standard Class,Consumer,United States,US,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",3,6,0.0,0.1188,0.39,2014
